RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
395024,503,"Rio Grande City, TX",msa,TX,125667,125000,125000,128000,132667,130667,124000,116000,117167,127063,138396,145459,145563,145646,146583,141917,131833,126667,126167,126500,127667,129833,134000,133333,126333,120167,113167,108459,106959,104792,106500,113983,123650,136983,144000,152500,156583,159667,164833,169083,173333,170650,170650,170317,170483,167150,163150,160667,160667,168333,178333,187557,191641,194641,205083,217650,229650,234983,232167,224500,219500,212333,211667,207000,214483,220467,215133,194983,175167,167500,167500,171300,175600,179933,181633,183333,188333,186667,184817,179633,179617,179800
394899,512,"Nacogdoches, TX",msa,TX,195917,192883,196433,199950,199950,195616,195283,201817,202500,202500,201000,204417,207750,209383,208967,205933,202600,209683,214350,222717,221300,225000,220667,211083,203919,204752,208438,213269,218336,231838,248255,251438,235500,,213833,232167,242083,236250,224583,222667,232967,242950,249917,250950,253450,260817,261067,261900,257867,265533,267217,266417,257167,249650,252150,259675,268242,263242,256017,251633,255799,257133,252133,258783,265467,273800,262483,254167,258833,267667,268333,263667,261967,266633,269967,274667,277150,275921,274254,275104,281333,284667
845162,535,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499666,447833,424500,441167,451300,446800,440133,431833,429667,427000,418853,409186,400153,406467,414800,432333,448917,455583,453750,447333,447333,445000,428333,417333
394956,547,"Palestine, TX",msa,TX,147990,144656,146417,149333,149417,148417,147250,151117,155617,160583,161463,161454,163067,166404,169604,168025,164858,163333,168150,171483,172817,169650,165983,162950,162950,172117,177150,178833,179900,185550,189883,186317,187333,189650,191650,188317,188333,196667,201666,201666,195000,195833,207167,222833,237000,243817,247317,241983,233833,234333,239583,252067,256567,263150,263667,269167,274300,283633,283633,283333,284333,284665,284981,281148,276483,271333,268983,272800,276300,274983,270833,264167,266667,263333,270300,265467,265967,261500,258667,258667,254250,246917
394551,552,"Eagle Pass, TX",msa,TX,147233,145583,146917,147667,149167,149167,150167,151500,154583,155917,155583,153583,151583,150750,150750,150750,151083,150333,150333,148417,148250,148250,150667,152500,155467,159133,162467,165000,165250,165250,166083,166333,166333,165667,169000,172500,175750,175750,175583,174667,177000,178667,178667,174667,172833,176500,185083,191917,195083,203333,211667,220890,224390,229390,234983,236317,235567,235183,235850,238933,238667,238000,234000,238333,244167,254133,257467,259967,259200,257500,254083,251550,249883,249967,249967,255000,263333,271667,275000,275000,275000,275000
394742,589,"Kerrville, TX",msa,TX,342483,343150,347633,354867,361867,365067,365367,364883,370050,370050,367367,364883,365500,370667,373117,369800,367800,362250,365650,359317,356557,356324,364657,377000,385667,393750,397750,399250,399333,406000,411817,411950,405117,396100,396100,396567,398933,403950,405233,412067,403733,402383,401550,416567,439667,454650,477983,477983,481000,471000,469667,463167,463167,466500,469983,474650,491317,504333,507167,510483,522450,522867,527883,548583,575333,589483,586817,582150,568000,554967,539633,546300,556667,583333,584967,582967,574792,574492,564492,553833,539167,532500
394503,592,"Corsicana, TX",msa,TX,163033,174800,194800,214933,211183,193617,171950,167117,166950,165283,171867,175417,182117,180683,191550,199550,201827,199843,204993,214150,212483,203500,195750,196067,201717,204617,204600,201383,192200,188867,185417,194100,198283,201617,203300,204117,201967,199267,204267,211600,219967,226667,238300,246300,249600,249633,249967,249333,244317,246800,257467,270817,281333,287667,295667,296833,292917,291583,285750,282503,279170,287470,290967,292300,287333,286333,285000,282667,280500,277167,281000,283167,288833,289000,287317,286317,282967,281317,281483,281500,286499,286666
394717,599,"Jacksonville, TX",msa,TX,220333,222483,228300,233367,239867,242383,241983,240000,240000,233667,229000,225667,228333,231667,239946,244696,246346,246300,253125,264808,274725,273283,268283,261466,262666,262648,276282,291615,311800,316833,315167,313333,331167,335317,329983,323783,327217,338867,327233,310317,290667,275583,273250,271583,255000,232667,214011,218977,247811,283633,305000,299167,279483,272817,280317,292500,299467,299550,299550,302917,309650,323317,336817,348583,341900,333400,326650,331167,328667,332817,314317,301783,285633,301050,306900,311400,303133,306150,301650,306000,313833,322500
394963,602,"Paris, TX",msa,TX,180134,184784,189701,189033,185617,183200,181233,184417,186050,188050,179800,178250,179750,189900,191150,190483,188500,187167,187967,189800,190650,189750,186583,183733,181000,179150,179450,184783,188300,190000,200000,209833,216667,206650,200983,195783,197450,201450,209717,209083,203917,205683,215333,225500,225500,221600,218267,219900,231450,239950,244983,238093,239427,239427,239250,229583,225083,225500,231250,242383,248883,256467,259500,269650,271283,271583,264933,264967,259167,255250,252583,251733,255633,261633,271317,278583,280083,286916,291333,294499,294250,292417
394316,609,"Alice, TX",msa,TX,175900,183017,178883,173900,167950,166983,167333,162650,158633,154967,156950,161783,173417,184950,185100,179433,174267,183967,199633,205217,201883,190250,185083,183750,183583,183167,183583,185383,189200,197950,206316,209133,209966,208300,201333,190666,182916,189583,194917,192500,188500,180500,183167,181833,187667,191625,192125,192958,199833,210000,217167,226167,221983,221483,210650,212167,206833,201667,192633,187967,183967,198167,212817,227150,222150,216667,210000,204083,193250,181583,177000,174750,175883,180217,185467,197667,207167,216250,214583,211917,212500,214583
394527,622,"Del Rio, TX",msa,TX,174083,176083,181083,182900,186233,187867,187967,186383,184750,184717,184867,183867,183800,182900,187067,189800,192133,190300,190667,190667,189800,185133,180467,178333,181666,194333,201733,206033,199950,196850,194883,198183,202017,205433,202717,200000,204250,206541,211190,204490,208366,206450,212967,214217,218150,217417,219500,214067,216650,218300,233283,249950,269800,277833,273833,260667,259953,259787,263120,257500,254000,252167,257167,261500,260650,258950,258950,266633,266167,267667,261833,258317,255133,259217,266567,268250,270667,274000,278983,279983,281650,287667
394886,667,"Mount Pleasant, TX",msa,TX,194600,201267,202967,207667,210333,208633,205600,199900,199500,203000,202200,206800,209800,223933,236400,246600,249783,242983,242950,243100,252417,253783,255150,259300,253783,248267,249967,254150,264150,260783,275750,296417,317933,331600,331750,336433,324433,307800,284933,284633,289633,293333,286967,285267,288100,289800,292833,294500,309467,329550,351383,358067,354950,356583,356567,353267,335633,318750,303750,295567,308983,335317,359500,369667,366633,361600,354900,349900,349900,349417,343117,336150,330500,331167,332000,331167,330000,329500,330833,341800,336800,334133
395129,680,"Stephenville, TX",msa,TX,244333,245967,262267,268267,266633,253300,254933,264933,264967,261333,253000,253000,253317,250650,253567,254750,263750,280308,292472,298555,295743,288563,285147,285117,295133,302450,302450,302617,300117,293483,285150,276333,274667,271667,274967,276450,283117,287983,284500,274500,271333,274667,285667,292000,315633,322133,330783,329817,348983,368000,376333,376333,360633,369783,374600,384633,374817,369167,372500,390667,403417,420083,444917,474333,499315,499629,499629,491315,487667,486333,488000,483333,493333,517500,524167,508833,491300,491300,498300,503317,504317,500467
394558,685,"El Campo, TX",msa,TX,189167,191167,194333,203000,209000,209750,204417,195696,193613,192280,193167,190917,190917,192733,193513,191813,190590,193726,197093,199996,198330,196663,200833,202500,201083,193832,190465,189882,189299,188999,191000,198226,204226,205209,200650,195717,196217,203050,210650,217917,211917,218583,224400,240900,247567,251150,243983,235150,227000,230833,237817,245817,247817,244667,244333,241000,239333,235000,235833,235125,233458,232592,238300,251300,257167,253500,242000,238667,241083,247917,248750,248333,244333,248023,256357,263830,270140,271806,275000,273333,268946,262263
394624,687,"Gainesville, TX",msa,TX,336417,348150,359800,362767,347950,339300,333000,333000,329000,315667,307300,299966,299966,301650,306650,305983,304300,299267,297600,307600,306021,299988,281654,275933,282633,297167,304400,308733,308317,317575,323242,325792,326633,328300,334983,335424,342091,342091,342467,309100,,,240800,272467,294100,304083,300450,327117,342800,349767,364383,391217,454250,496333,529667,521483,495650,478967,454150,458317,446667,463000,459667,481300,479133,462467,437500,435000,455000,465833,459917,441250,421750,417000,407000,416833,419000,416667,406833,393667,395167,392133
394422,721,"Brownwood, TX",msa,TX,161666,168000,179633,184467,184800,179133,177533,175867,174533,173300,164933,156467,149433,149467,153233,153267,154933,151633,151600,153683,160350,166717,162933,156267,149900,149683,151367,153050,156450,156767,158283,164800,169467,169133,164117,164867,169367,177883,180500,185667,185800,195467,206283,206317,199078,185428,184928,186150,192483,195983,202333,209667,225000,246667,272667,279300,279133,271967,271167,265000,252500,251667,253000,262733,259398,252715,251648,258850,267200,267167,266300,271267,272650,270050,260083,256733,250567,250567,248900,265167,264667,263250
395137,745,"Sulphur Springs, TX",msa,TX,177983,181950,183283,191050,191083,197417,194633,196133,193267,198559,202393,207811,205218,209552,214825,222142,228808,237133,236117,228117,221450,228650,233400,230883,213050,203267,198300,201616,208283,226283,248800,262833,272700,270167,266167,253283,246467,242950,245300,251817,258333,257650,254650,248133,244800,258800,270650,280667,276500,284500,291833,298333,298500,299467,306467,305633,299000,291833,292750,307750,305333,304417,285250,283583,276250,285417,306633,324800,342300,368000,391467,408800,395800,391833,390333,382667,369667,354333,357667,363400,357067,341067
394370,751,"Bay City, TX",msa,TX,202050,204883,213250,221133,224967,227467,230250,231583,227083,222667,219667,219333,217667,214333,213300,214204,215837,217504,218100,217883,213333,206833,202083,203000,209333,211000,207967,209933,213266,214966,210000,208333,211666,213333,209833,206500,201483,206650,211317,,,,267060,255454,244977,234644,231000,232667,234500,241500,254833,264983,270627,267127,262477,260167,255977,263127,268127,272150,271067,272567,275067,283621,285287,292871,294550,299683,299600,302117,306317,306346,305346,301146,304450,305967,311000,311167,311167,304477,307977,304644
394413,759,"Brenham, TX",msa,TX,406667,424333,416368,416035,395035,378900,378233,377900,381333,380417,377146,379979,373896,378833,386167,393902,392568,382735,375000,378150,386150,386483,387667,387333,395333,394333,390833,384333,405667,432167,461833,462000,456083,445250,437083,415667,,377167,391833,418633,404633,383050,382583,387249,390983,381450,379950,371300,368000,374833,398167,423833,427167,436317,445400,443717,426900,404983,396667,414500,423333,451663,461330,477997,467833,466167,452833,450500,442333,440667,435667,429167,419166,410000,396333,394833,394417,397667,398833,415583,432667,449667
786252,761,"Bonham, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238467,264500,277967,298267,292017,275383,265383,269133,285467,303833,314667,313333,319333,329333,372667,388167,385500,351333,334833,337500,339150,334150,324817,322000,322417,324250,344583,352166,371333,375500,389133,377433,362267,341300,341333,342167,348000,348000,351467,356600,361600,374633,384633,389300,377967,364650
394385,770,"Big Spring, TX",msa,TX,153650,153950,156617,161600,163267,163233,161567,159900,159750,158417,161750,166233,175083,181450,184300,181400,174150,168667,164083,158750,152083,150417,152483,157150,161817,167667,177667,181300,185967,182217,185333,186000,188417,188333,191150,190983,192817,189667,197167,198817,202150,199483,193667,185333,177333,178333,179167,180467,177133,182967,181667,183333,184658,190408,195242,188908,187325,185492,186833,185833,183500,182333,180500,181167,184167,190958,196258,199425,199300,199000,201000,207917,214583,213750,210000,204500,203633,200133,200136,200153,197153,194983
394984,795,"Plainview, TX",msa,TX,124950,128783,130483,137083,138333,137483,129567,122450,119933,118683,119717,119733,122450,125250,127600,127300,126817,126150,122967,123300,123617,126550,126567,128067,130317,135050,138733,140533,140433,137433,135800,134833,138967,136467,134100,130633,131467,130500,135667,145633,153300,149967,145400,140400,137733,139000,140667,138917,138083,142250,150000,154667,158500,163083,163583,170550,172967,172633,165967,162300,164967,173500,180000,183167,181067,180047,181880,182813,185667,186167,186500,183150,183150,188967,200650,208500,208183,203767,199417,195250,191333,187333
394376,808,"Beeville, TX",msa,TX,147633,148650,153233,157250,159550,159100,159900,155833,157533,160567,168317,171650,173650,176333,174633,171633,166600,166117,164917,160600,156083,151933,154450,157967,162150,172650,174300,172967,160467,153333,150467,149300,147967,146333,145817,145817,150817,164667,,211000,224333,218000,215483,207483,200817,190667,182150,180483,181150,186250,193750,197195,193695,200970,206671,211888,208283,209471,214504,226667,217833,217833,205671,207487,209154,207983,210000,205000,213000,222000,230500,215833,198333,181467,182300,182133,185167,188667,195000,198000,198000,192000
394749,809,"Kingsville, TX",msa,TX,132683,139367,145783,153683,153667,159100,160800,163233,159900,157967,157133,150467,147983,143067,150367,160833,160017,150717,137833,144167,147800,148283,148583,158950,167300,163967,160283,161917,172783,177800,172983,168617,168450,172950,174817,174633,178800,181383,174900,177417,178167,180000,173333,162567,166567,163067,174233,178217,185050,185983,190333,192167,197317,191467,187633,173317,171817,172117,178100,184767,183383,178567,176917,195000,219833,234833,224833,207817,191150,186150,171567,165383,162050,172150,172483,167800,167767,173617,183200,192883,197850,200117
394864,833,"Mineral Wells, TX",msa,TX,373233,377933,379300,386000,389667,395000,395000,389833,381983,375283,371783,372933,373633,378933,375633,366300,356167,357500,360833,364633,357967,354633,349000,349332,357998,369965,378300,379133,367250,358583,349383,349600,361933,374967,371000,365666,344333,355000,367150,387050,394467,390650,385417,361317,329617,311617,321300,353833,390500,407500,396667,375333,362167,366333,379083,391917,402083,401333,401633,398633,395600,386300,374967,387333,402521,410521,402854,409333,420466,419800,419117,435800,460800,490483,506317,522967,514950,508267,498950,490633,471333,450500
394615,847,"Fredericksburg, TX",msa,TX,464333,476333,488333,495000,496633,497967,498467,498467,492133,492967,488167,490817,488650,491817,504833,515667,513667,500333,490333,485667,479667,474250,468917,484250,508000,538333,550000,550000,559000,574000,589000,596333,614333,632667,658833,670833,679167,699000,712333,726483,716483,707817,685000,699167,731167,774167,790667,808817,849300,882633,891150,874500,841167,799467,765800,741700,756400,760067,767650,765317,766817,795250,816083,836417,818833,795333,782000,796333,803000,817667,822633,830467,837133,837833,829333,811333,795667,792333,793667,793667,797417,795083
395181,865,"Uvalde, TX",msa,TX,216533,216533,221317,226250,233750,230633,229133,225800,224500,221167,216150,217450,217450,222300,227083,232083,230750,232567,237817,242483,242483,248900,251567,255000,249967,255300,261133,274167,285467,296267,294933,284633,271300,259633,253300,251333,263000,276300,283633,303633,315333,331667,333333,348300,358300,358300,344083,319083,302083,308000,347000,377250,378883,370550,365633,378667,384333,389300,377967,365783,367300,390633,400633,377483,355817,353333,378333,386666,387666,384333,387667,385000,379133,380467,390300,399250,393583,386750,386833,392833,421000,430317
845169,874,"Rockport, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522300,441960,372460,380827,393333,395000,395000,394167,395733,397233,399400,397830,397996,397996,399666,399583,404916,409917,416333,417167,416650,413983,411483,411333
394959,888,"Pampa, TX",msa,TX,117667,118300,119600,119600,119750,122067,124433,125300,123167,120833,119983,119983,121617,120267,118750,113450,113450,113300,113633,111333,109317,108983,105950,102933,103100,106133,109500,108000,102150,98483,101817,,111667,111667,114117,119117,120783,119967,120800,124133,127500,125667,125667,125567,131567,131533,129967,124363,113863,110988,114092,122958,125833,121250,118750,115417,117167,117667,121833,130233,133867,131367,123300,125000,131650,138283,134950,130800,129817,138117,142083,143683,148717,154600,157183,152183,147500,144333,140967,143300,146617,149983
394784,893,"Levelland, TX",msa,TX,173250,177583,183482,186448,185748,179900,172183,167183,165050,162783,157475,153958,143975,140467,133150,132150,131417,132750,133750,130000,126667,124983,124983,130733,139050,146383,150617,153150,153817,149250,143167,139833,136917,129166,121133,117966,121133,120500,129467,146800,160800,167167,168000,179650,183283,176983,174483,184350,188967,183817,179650,195500,214833,220833,216167,204500,199500,196500,199500,192833,192667,201833,213917,225883,226033,229600,226300,225150,222500,214133,203783,197267,200633,215713,232563,243678,246115,239948,233833,232121,230454,230454
394544,897,"Dumas, TX",msa,TX,192300,187300,183250,183917,190750,192333,191667,193667,194500,196167,194583,193667,190300,185383,180967,180483,174233,166233,153417,155300,161117,158783,149483,136250,136917,139583,141333,139667,144300,151600,158267,155600,155633,156117,158817,158650,162833,172833,184667,191500,189833,182750,176250,171217,169967,171633,171667,171667,169150,177483,190817,201633,203300,203967,205667,202300,197450,181600,167633,155133,155650,160983,164150,166783,168417,167350,170050,177583,189833,200500,205667,213000,214000,224483,218317,220817,205333,205083,200917,210250,221667,232500
394403,899,"Borger, TX",msa,TX,89900,91600,93267,95300,94300,94333,93000,93150,91150,90400,89583,89917,90000,91333,94500,97000,98833,94300,88133,82733,78433,75400,72617,72917,72933,73783,76240,82890,88723,91633,98333,99817,105317,105983,104000,97817,87967,89283,96783,102533,107700,107700,114467,117783,119800,118967,114667,116500,120333,127000,128167,128500,128500,126667,126633,121617,124783,123150,117317,104150,106317,122817,142798,153965,153281,153300,149125,153617,156950,161125,160400,156400,146400,140983,137983,142817,146133,146467,143300,142983,147983,152150
395014,907,"Raymondville, TX",msa,TX,181317,174983,174133,159650,153133,143950,156767,159950,166650,173650,179983,183983,178167,186083,196067,209867,212267,213283,222150,231833,243167,253333,257833,257500,245167,232500,246500,268167,291667,305667,319667,322167,312333,295000,283317,315650,302317,354833,358333,424167,443983,476467,472967,436483,437333,472500,530833,540000,612500,641667,835000,957500,1035000,745250,,,262633,246650,245483,219167,214167,211833,204000,208000,211667,216667,211667,211000,220650,240617,257433,259283,250983,224800,209950,210765,219930,228280,224097,228215,239548,252250
753914,908,"Port Lavaca, TX",msa,TX,219633,226133,234467,241167,243750,248083,251567,257450,259750,256433,255467,252150,252283,249950,246600,244967,243300,243000,241333,235667,234333,229317,228317,224983,233317,239967,244967,234967,228317,221950,226967,234800,241167,242816,239983,238317,238333,233000,219667,205333,196333,197000,197833,203833,201467,191600,179933,174967,181633,191300,193950,202317,205800,217300,216967,210150,214300,225967,224633,214633,199867,203200,216900,231667,246667,219333,184150,150817,147800,149650,150233,150217,153867,156600,159967,159967,159950,158283,154933,158300,163300,169983
394678,918,"Hereford, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218998,207848,194515,191333,198000,201333,191333,179000,172333,176500,191667,205000,213500,205167,216500,213667,214167,195917,179417,156417,138000,133833,135500,137250,153083,149750,140000,118333,116667,110000,103300,101633,108300,113333,115000,114244,109911,106578,102333,99967,101711,108378,116744,129983,141650,153483,155167,152467,152300,155633,161667
845168,919,"Pearsall, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196988,191988,203821,206976,195309,173968,180293,198609,208250,221283,212933,212933,204960,208520,216887,222693,227500,230000,229167,230833,229317,225983,227967,225763,227043,220893,208763,197450,196617,207300,217613,219560,222680,224066,222120,224889,216556,220631,219075,230742,231667,238767,246100,243600,240667
394330,920,"Andrews, TX",msa,TX,216583,219250,227333,232500,234833,240650,247117,254617,252950,243317,243300,241967,251600,261783,269617,272483,263150,269133,269633,264650,254350,257585,264402,253885,240950,229117,229967,235667,245333,256167,260500,260500,259333,259000,259000,256000,254667,253333,255667,258000,258000,255667,251500,249667,246333,245833,244667,241317,233650,226650,228333,234917,243217,247800,248717,257083,262500,273333,271666,277483,276649,282650,282667,279233,273200,267367,268267,266633,261617,254633,251967,266650,277833,289000,288667,286333,277500,274817,291983,304800,318817,309783
395104,926,"Snyder, TX",msa,TX,134283,133633,135633,138417,139333,136667,133750,130083,128083,126250,124167,123500,122167,122167,122167,124583,126750,129750,130483,129150,126817,125583,126883,130217,133283,134117,135450,138800,143000,145833,145833,149167,151317,149650,147983,144833,147833,144167,147667,144500,143167,137667,136167,144500,144000,144667,139833,143833,146500,149833,153383,161383,164550,162833,160500,162750,169583,173917,182667,184000,188000,177667,171333,157333,149817,141330,141330,141097,142917,141250,144150,144817,153150,149667,157333,165667,179667,174483,164317,156983,160500,164000
395142,933,"Sweetwater, TX",msa,TX,124471,117938,111604,109633,115083,118250,118583,118800,117283,117700,118733,120083,122667,122983,124967,124967,129617,131800,131800,129833,126000,126000,132067,140233,147817,150383,155217,148633,145750,140083,136750,132000,131300,139800,140800,144917,139050,140683,135067,135900,140767,151300,158833,156417,147250,141417,139000,137500,136250,132883,133700,136617,132483,135000,139167,148167,148167,146317,149633,147633,150967,141150,141150,137833,146133,156133,166967,183633,187267,179933,163300,149966,144467,141117,144817,147650,154300,168933,179917,184783,180467,176983
394968,934,"Pecos, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236467,256500,240667,230833,225167,221500,221500,220500
753929,935,"Zapata, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137083,131667,133332,149998,166665,158583,135580,112412,102828,99165,103967,109967,115200,113567,116067,119167,122917,125417,132917,136667,142667,144333,149250,153150,154983,153567,148000,146833,147467,149633,147383,147250,147250,150667,146750,147917,149583,156333,159483,159483,158650,155500,153833,150333,146000,144667,134667,129000,121167
395188,938,"Vernon, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114750,109333,98250,104917,97500,92750,89500,105400,123700,133950,132600,135217,144217,149250,147083,137083,123750,109772,100522,95908,94241,100075,102772,104417,99417,101333,107417,117500,128167,132333,131666,127333,128416,137417,152583,164667,169633,169783,168283,166650,152833,150750
394767,939,"Lamesa, TX",msa,TX,96800,103467,108450,114650,119567,128983,139783,139533,133883,132250,139083,155667,161417,159333,146500,145083,152500,169500,167500,160667,149000,148333,153000,153000,153000,155000,160000,166666,161666,149333,135333,127500,124250,124250,125583,131167,136833,130000,124000,121167,124500,130500,130833,136333,133667,136833,139667,147000,153000,158000,171333,179633,189600,185192,179142,174176,166917,158167,156167,154500,161000,159667,173333,178333,180667,175667,179000,181667,181667,182500,184500,186917,181575,179075,177825,177833,176650,173650,174817,176500,178333,177417
395053,48,"Salt Lake City, UT",msa,UT,372333,378167,384333,388000,390500,391633,389967,386600,383267,384600,382933,386133,387622,395988,402822,408333,409583,406250,402883,399633,400950,406983,412217,417567,419900,421667,423333,426650,429983,431650,428333,428333,431667,439967,446600,449933,458283,468317,484950,496633,509967,519000,524000,525667,525000,529983,534950,539917,549933,569633,591150,604450,604450,597967,585633,573933,562267,552967,548333,551667,562500,579157,598907,613040,619383,616267,609600,603233,598267,596633,596158,594492,596125,603297,614963,621630,614933,606267,599300,595000,591967,587967
394931,87,"Ogden, UT",msa,UT,309167,319167,322167,324667,326300,327933,326750,325117,325133,328283,329917,333000,334600,341267,346500,348267,346800,345167,343467,339933,334933,334933,336600,343267,346633,350000,353333,361633,368267,369933,368300,368300,364933,364750,358117,364817,374667,,409667,418333,425000,429650,434617,442917,443267,441600,438267,453267,474933,498300,509967,516633,513300,503300,493300,488300,484967,481750,485083,491750,505000,518333,531667,538300,539965,538298,534998,528300,518800,508800,502167,500833,505833,515800,524967,533267,531633,528300,521633,518300,511633,506667
395006,92,"Provo, UT",msa,UT,358300,364933,368267,369900,368433,366800,365167,365250,365250,366883,367967,369600,371267,373988,377322,380655,383933,386967,388667,386330,386330,387963,391300,393267,393267,394900,396600,403267,411633,417967,420650,423983,429317,436817,435817,440783,443967,454967,464983,,492950,499600,499633,506267,511300,519633,521667,533000,543817,563817,579150,589667,587667,575667,562667,552967,549633,548967,548967,549300,553267,559967,568967,577633,584300,587883,584417,577417,569833,566333,563300,563300,566500,576500,584833,588300,588308,588308,589975,589967,589967,591633
395119,249,"St. George, UT",msa,UT,378117,382783,386083,386233,386567,386567,389600,386267,382933,381730,386746,393413,398250,403192,404892,409892,412967,416117,414450,408017,409533,416200,424633,428267,428267,429750,431600,433300,436800,434950,436583,448267,461633,471483,464783,473117,488300,,548317,559983,563317,566667,578167,586398,590731,595865,605933,623233,646592,664958,677992,674333,662333,634300,614600,601567,599267,595633,592317,607950,628283,648300,649967,656600,659917,658283,644950,639950,635117,634150,630833,645667,658800,662133,653550,647916,646250,642833,641167,644167,647500,647667
394800,301,"Logan, UT",msa,UT,295765,302598,304965,302150,300167,295983,292983,292450,294633,297633,295833,292500,289817,293283,302950,308283,311617,305617,304933,301600,301567,299583,297950,295467,295217,300183,310183,320450,330450,336200,337333,339700,342283,348150,,,295800,315800,331617,328250,333100,348100,374100,384250,393450,394050,400733,403883,412317,420650,428300,428300,427300,422333,423967,426617,433250,437750,444433,444133,442967,451300,464966,474966,473266,471567,474600,476300,471333,462147,453647,450313,449800,449967,458300,464967,470967,469267,470800,474767,474800,473300
394674,467,"Heber, UT",msa,UT,1384000,1284000,1184833,1121667,1106667,1106833,1083333,1038333,1038333,1136667,1242500,1322500,1324167,1278667,1181817,1098483,1037483,1020667,1003996,1032662,1082996,1181333,1261667,1361500,1376333,1296333,1178167,1098333,1130000,1163333,1213167,1224000,1274000,1322500,1246666,1131666,1050000,1048917,1048583,990250,983667,957333,954667,945333,956667,984333,1066333,1150000,1240000,1270000,1268333,1236667,1207000,1205333,1196667,1198000,1216333,1246500,1263167,1271500,1274667,1324665,1357998,1391665,1390000,1381667,1365000,1350000,1354166,1367500,1395000,1424167,1442167,1413000,1384667,1368333,1376500,1371500,1356500,1341667,1341667,1384000
394446,562,"Cedar City, UT",msa,UT,270967,271633,269933,269933,269600,270450,270450,272433,272617,274317,275000,277300,278967,279933,279933,284100,288133,291167,292167,294500,298058,299558,299858,299883,299270,299270,299320,296567,296350,301800,,320200,315747,324263,325963,335000,333300,341633,,,,389483,384167,385667,380967,385467,388800,403667,417165,425982,428455,427424,427274,426617,424950,420283,411633,411650,417400,426067,427417,426333,427667,427000,430000,434500,437167,434167,433000,436983,441817,437150,437833,440983,452317,455633,458983,459217,456200,453167,452933,452933
395187,760,"Vernal, UT",msa,UT,191450,199817,208117,211600,208250,204617,201283,197967,197833,196167,197000,195800,202467,211600,221600,224933,223300,221300,218000,214650,211617,209617,206300,206333,209967,215300,217633,210833,207167,202167,202167,200167,196133,193383,,169083,165300,173300,179967,183000,189667,194333,204650,208467,208800,198150,194333,200300,210967,222633,231667,253333,273000,281333,273000,266333,269333,274833,276833,276833,291300,321967,351967,365333,370500,370500,369333,358500,347500,327167,305500,293167,297417,307417,317750,326667,338300,347300,347300,340667,342333,352333
395003,912,"Price, UT",msa,UT,130000,131667,131667,131667,131667,133333,136333,137633,137633,136300,135000,135000,134650,134900,138233,143250,147833,145833,142833,140583,140083,139667,140667,148133,153383,157283,156650,160150,163833,167817,170317,166150,158833,152000,146633,142300,141617,147483,155650,162300,175800,189267,197633,189933,176600,164900,159900,166600,184967,206667,219750,221417,223083,227500,225500,225500,223000,228333,220000,210000,210000,222667,243400,260067,276567,290833,289166,274966,254800,243967,242333,240000,237833,237000,246167,255833,271667,277000,282000,274500,270830,263830
